"Carimbo de data/hora";"ID da resposta";"Endereço de e-mail";"Qual é a sua idade (em anos)?";"Quantos dispositivos eletrônicos você possui (celular, notebook, tablet, smartwatch etc.)?";"Quantas horas por dia você usa a internet?";"Quantas horas por dia você passa em redes sociais?";"Quantos aplicativos de redes sociais você tem instalados no celular?";"Há quantos anos você possui um smartphone?";"Quanto você gasta, em média por mês, com assinaturas ou serviços de tecnologia, em R$?";"Com que idade você começou a usar a internet?";"Quantas horas de sono você perde, em média por semana, por causa do uso de tecnologia à noite?";"Quantas vezes você trocou sua senha de e-mail ou redes sociais no último ano?";"Qual é o seu gênero?";"Qual é a sua escolaridade?";"Você utiliza alguma ferramenta de Inteligência Artificial?";"Qual ferramenta de IA você mais utiliza?";"Com que frequência você utiliza ferramentas de IA?";"Para qual finalidade você mais utiliza IA?";"Você confia nas informações geradas por ferramentas de IA?";"Você acredita que a IA vai substituir empregos humanos no futuro?";"Você sente que depende da tecnologia ou do celular para realizar tarefas do dia a dia?";"Você já usou a tecnologia para enganar ou prejudicar alguém?";"Você já foi vítima de algum golpe ou fraude digital?";"Você utiliza autenticação de dois fatores nas suas contas online?";"Você já compartilhou informações sem verificar se eram verdadeiras?";"Qual sistema operacional de celular você utiliza?";"Você acredita que a tecnologia trouxe mais benefícios do que malefícios para a sociedade?"
"05/09/2026 08:22:00";"R0827";"respondente0827@example.invalid";"38";"3";"4,7";"0,1";"9";"11";"231,62";"16";"0,6";"6";"Feminino";"Pós-graduação";"Sim";"Copilot";"Frequentemente";"Lazer";"Discordo";"Concordo";"Neutro";"Não";"Sim";"Sim";"Não";"iOS";"Concordo"
"05/09/2026 08:29:00";"R0828";"respondente0828@example.invalid";"45";"8";"8,4";"2,4";"2";"16";"232,99";"22";"2,3";"1";"Outro/Prefiro não dizer";"Ensino Fundamental";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Discordo";"Discordo";"Não";"Não";"Não";"Não";"Android";"Discordo"
"05/09/2026 08:36:00";"R0829";"respondente0829@example.invalid";"52";"5";"12,1";"4,7";"5";"1";"234,36";"42";"4";"4";"Feminino";"Ensino Médio";"Sim";"ChatGPT";"Frequentemente";"Estudo";"Concordo";"Neutro";"Concordo";"Não";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 08:43:00";"R0830";"respondente0830@example.invalid";"59";"2";"15,8";"7";"8";"6";"235,73";"52";"5,7";"7";"Masculino";"Superior completo";"Não";"Não uso";"Nunca";"Não uso";"Discordo";"Concordo";"Neutro";"Não";"Não";"Não";"Sim";"Android";"Concordo"
"05/09/2026 08:50:00";"R0831";"respondente0831@example.invalid";"23";"7";"19,5";"9,3";"1";"4";"237,1";"9";"7,4";"2";"Feminino";"Superior completo";"Sim";"Gemini";"Às vezes";"Trabalho";"Neutro";"Concordo totalmente";"Concordo";"Não";"Não";"Sim";"Não";"iOS";"Concordo totalmente"
"05/09/2026 08:57:00";"R0832";"respondente0832@example.invalid";"30";"4";"1,7";"11,6";"4";"16";"238,47";"21";"9,1";"5";"Masculino";"Pós-graduação";"Sim";"Copilot";"Sempre";"Estudo";"Concordo";"Discordo";"Concordo totalmente";"Não";"Não";"Sim";"Não";"Android";"Neutro"
"05/09/2026 09:04:00";"R0833";"respondente0833@example.invalid";"37";"1";"5,4";"1,8";"7";"1";"239,84";"5";"10,8";"0";"Outro/Prefiro não dizer";"Ensino Médio";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Concordo";"Discordo";"Não";"Não";"Não";"Sim";"iOS";"Concordo"
"05/09/2026 09:11:00";"R0834";"respondente0834@example.invalid";"44";"6";"9,1";"4,1";"10";"6";"241,21";"42";"0,4";"3";"Masculino";"Superior completo";"Sim";"ChatGPT";"Raramente";"Lazer";"Concordo totalmente";"Neutro";"Concordo";"Não";"Sim";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 09:18:00";"R0835";"respondente0835@example.invalid";"51";"3";"12,8";"6,4";"3";"11";"242,58";"25";"2,1";"6";"Feminino";"Pós-graduação";"Sim";"Perplexity";"Frequentemente";"Trabalho";"Neutro";"Concordo";"Neutro";"Não";"Não";"Sim";"Não";"Outro";"Concordo"
"05/09/2026 09:25:00";"R0836";"respondente0836@example.invalid";"58";"8";"16,5";"8,7";"6";"16";"243,95";"21";"3,8";"1";"Masculino";"Superior completo";"Não";"Não uso";"Nunca";"Não uso";"Neutro";"Discordo";"Concordo";"Não";"Não";"Não";"Sim";"Android";"Neutro"
"05/09/2026 09:32:00";"R0837";"respondente0837@example.invalid";"22";"5";"20,2";"11";"9";"5";"245,32";"21";"5,5";"4";"Feminino";"Superior incompleto";"Sim";"ChatGPT";"Às vezes";"Estudo";"Concordo";"Concordo totalmente";"Concordo totalmente";"Não";"Não";"Sim";"Sim";"iOS";"Concordo"
"05/09/2026 09:39:00";"R0838";"respondente0838@example.invalid";"29";"2";"2,4";"1,2";"2";"6";"246,69";"20";"7,2";"7";"Masculino";"Superior incompleto";"Sim";"Gemini";"Sempre";"Outro";"Concordo totalmente";"Neutro";"Concordo";"Sim";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 09:46:00";"R0839";"respondente0839@example.invalid";"36";"7";"6,1";"3,5";"5";"11";"248,06";"16";"8,9";"2";"Feminino";"Pós-graduação";"Sim";"Copilot";"Frequentemente";"Lazer";"Discordo";"Concordo";"Neutro";"Não";"Não";"Sim";"Não";"iOS";"Concordo"
"05/09/2026 09:53:00";"R0840";"respondente0840@example.invalid";"43";"4";"9,8";"5,8";"8";"16";"249,43";"38";"10,6";"5";"Outro/Prefiro não dizer";"Ensino Fundamental";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Discordo";"Discordo";"Não";"Não";"Não";"Não";"Android";"Discordo"
"05/09/2026 10:00:00";"R0841";"respondente0841@example.invalid";"50";"1";"13,5";"8,1";"1";"1";"250,8";"20";"0,2";"0";"Feminino";"Ensino Médio";"Sim";"ChatGPT";"Frequentemente";"Estudo";"Concordo";"Neutro";"Concordo";"Não";"Sim";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 10:07:00";"R0842";"respondente0842@example.invalid";"57";"6";"17,2";"10,4";"4";"6";"252,17";"52";"1,9";"3";"Masculino";"Superior completo";"Não";"Não uso";"Nunca";"Não uso";"Discordo";"Concordo";"Neutro";"Não";"Não";"Não";"Sim";"Android";"Concordo"
"05/09/2026 10:14:00";"R0843";"respondente0843@example.invalid";"21";"3";"20,9";"0,6";"7";"9";"253,54";"19";"3,6";"6";"Feminino";"Superior completo";"Sim";"Gemini";"Às vezes";"Trabalho";"Neutro";"Concordo totalmente";"Concordo";"Não";"Não";"Sim";"Não";"iOS";"Concordo totalmente"
"05/09/2026 10:21:00";"R0844";"respondente0844@example.invalid";"28";"8";"3,1";"2,9";"10";"4";"254,91";"9";"5,3";"1";"Masculino";"Pós-graduação";"Sim";"Copilot";"Sempre";"Estudo";"Concordo";"Discordo";"Concordo totalmente";"Não";"Não";"Sim";"Não";"Android";"Neutro"
"05/09/2026 10:28:00";"R0845";"respondente0845@example.invalid";"35";"5";"6,8";"5,2";"3";"1";"256,28";"19";"7";"4";"Outro/Prefiro não dizer";"Ensino Médio";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Concordo";"Discordo";"Não";"Não";"Não";"Sim";"iOS";"Concordo"
"05/09/2026 10:35:00";"R0846";"respondente0846@example.invalid";"42";"2";"10,5";"7,5";"6";"6";"257,65";"13";"8,7";"7";"Masculino";"Superior completo";"Sim";"ChatGPT";"Raramente";"Lazer";"Concordo totalmente";"Neutro";"Concordo";"Não";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 10:42:00";"R0847";"respondente0847@example.invalid";"49";"7";"14,2";"9,8";"9";"11";"259,02";"27";"10,4";"2";"Feminino";"Pós-graduação";"Sim";"Perplexity";"Frequentemente";"Trabalho";"Neutro";"Concordo";"Neutro";"Não";"Não";"Sim";"Não";"Outro";"Concordo"
"05/09/2026 10:49:00";"R0848";"respondente0848@example.invalid";"56";"4";"17,9";"0";"2";"16";"260,39";"40";"0";"5";"Masculino";"Superior completo";"Não";"Não uso";"Nunca";"Não uso";"Neutro";"Discordo";"Concordo";"Não";"Sim";"Não";"Sim";"Android";"Neutro"
"05/09/2026 10:56:00";"R0849";"respondente0849@example.invalid";"20";"1";"21,6";"2,3";"5";"1";"261,76";"18";"1,7";"0";"Feminino";"Superior incompleto";"Sim";"ChatGPT";"Às vezes";"Estudo";"Concordo";"Concordo totalmente";"Concordo totalmente";"Não";"Não";"Sim";"Sim";"iOS";"Concordo"
"05/09/2026 11:03:00";"R0850";"respondente0850@example.invalid";"27";"6";"3,8";"4,6";"8";"13";"263,13";"16";"3,4";"3";"Masculino";"Superior incompleto";"Sim";"Gemini";"Sempre";"Outro";"Concordo totalmente";"Neutro";"Concordo";"Sim";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 11:10:00";"R0851";"respondente0851@example.invalid";"34";"3";"7,5";"6,9";"1";"11";"264,5";"17";"5,1";"6";"Feminino";"Pós-graduação";"Sim";"Copilot";"Frequentemente";"Lazer";"Discordo";"Concordo";"Neutro";"Não";"Não";"Sim";"Não";"iOS";"Concordo"
"05/09/2026 11:17:00";"R0852";"respondente0852@example.invalid";"41";"8";"11,2";"9,2";"4";"16";"265,87";"6";"6,8";"1";"Outro/Prefiro não dizer";"Ensino Fundamental";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Discordo";"Discordo";"Não";"Não";"Não";"Não";"Android";"Discordo"
"05/09/2026 11:24:00";"R0853";"respondente0853@example.invalid";"48";"5";"14,9";"11,5";"7";"1";"267,24";"46";"8,5";"4";"Feminino";"Ensino Médio";"Sim";"ChatGPT";"Frequentemente";"Estudo";"Concordo";"Neutro";"Concordo";"Não";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 11:31:00";"R0854";"respondente0854@example.invalid";"55";"2";"18,6";"1,7";"10";"6";"268,61";"38";"10,2";"7";"Masculino";"Superior completo";"Não";"Não uso";"Nunca";"Não uso";"Discordo";"Concordo";"Neutro";"Não";"Não";"Não";"Sim";"Android";"Concordo"
"05/09/2026 11:38:00";"R0855";"respondente0855@example.invalid";"19";"7";"22,3";"4";"3";"5";"269,98";"5";"11,9";"2";"Feminino";"Superior completo";"Sim";"Gemini";"Às vezes";"Trabalho";"Neutro";"Concordo totalmente";"Concordo";"Não";"Sim";"Sim";"Não";"iOS";"Concordo totalmente"
"05/09/2026 11:45:00";"R0856";"respondente0856@example.invalid";"26";"4";"4,5";"6,3";"6";"4";"271,35";"23";"1,5";"5";"Masculino";"Pós-graduação";"Sim";"Copilot";"Sempre";"Estudo";"Concordo";"Discordo";"Concordo totalmente";"Não";"Não";"Sim";"Não";"Android";"Neutro"
"05/09/2026 11:52:00";"R0857";"respondente0857@example.invalid";"33";"1";"8,2";"8,6";"9";"1";"272,72";"13";"3,2";"0";"Outro/Prefiro não dizer";"Ensino Médio";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Concordo";"Discordo";"Não";"Não";"Não";"Sim";"iOS";"Concordo"
"05/09/2026 11:59:00";"R0858";"respondente0858@example.invalid";"40";"6";"11,9";"10,9";"2";"6";"274,09";"17";"4,9";"3";"Masculino";"Superior completo";"Sim";"ChatGPT";"Raramente";"Lazer";"Concordo totalmente";"Neutro";"Concordo";"Não";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 12:06:00";"R0859";"respondente0859@example.invalid";"47";"3";"15,6";"1,1";"5";"11";"275,46";"35";"6,6";"6";"Feminino";"Pós-graduação";"Sim";"Perplexity";"Frequentemente";"Trabalho";"Neutro";"Concordo";"Neutro";"Não";"Não";"Sim";"Não";"Outro";"Concordo"
"05/09/2026 12:13:00";"R0860";"respondente0860@example.invalid";"54";"8";"19,3";"3,4";"8";"16";"276,83";"46";"8,3";"1";"Masculino";"Superior completo";"Não";"Não uso";"Nunca";"Não uso";"Neutro";"Discordo";"Concordo";"Não";"Não";"Não";"Sim";"Android";"Neutro"
"05/09/2026 12:20:00";"R0861";"respondente0861@example.invalid";"18";"5";"1,5";"5,7";"1";"5";"278,2";"14";"10";"4";"Feminino";"Superior incompleto";"Sim";"ChatGPT";"Às vezes";"Estudo";"Concordo";"Concordo totalmente";"Concordo totalmente";"Não";"Não";"Sim";"Sim";"iOS";"Concordo"
"05/09/2026 12:27:00";"R0862";"respondente0862@example.invalid";"25";"2";"5,2";"8";"4";"1";"279,57";"16";"11,7";"7";"Masculino";"Superior incompleto";"Sim";"Gemini";"Sempre";"Outro";"Concordo totalmente";"Neutro";"Concordo";"Sim";"Sim";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 12:34:00";"R0863";"respondente0863@example.invalid";"32";"7";"8,9";"10,3";"7";"11";"280,94";"10";"1,3";"2";"Feminino";"Pós-graduação";"Sim";"Copilot";"Frequentemente";"Lazer";"Discordo";"Concordo";"Neutro";"Não";"Não";"Sim";"Não";"iOS";"Concordo"
"05/09/2026 12:41:00";"R0864";"respondente0864@example.invalid";"39";"4";"12,6";"0,5";"10";"16";"282,31";"12";"3";"5";"Outro/Prefiro não dizer";"Ensino Fundamental";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Discordo";"Discordo";"Não";"Não";"Não";"Não";"Android";"Discordo"
"05/09/2026 12:48:00";"R0865";"respondente0865@example.invalid";"46";"1";"16,3";"2,8";"3";"1";"283,68";"38";"4,7";"0";"Feminino";"Ensino Médio";"Sim";"ChatGPT";"Frequentemente";"Estudo";"Concordo";"Neutro";"Concordo";"Não";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 12:55:00";"R0866";"respondente0866@example.invalid";"53";"6";"20";"5,1";"6";"6";"285,05";"16";"6,4";"3";"Masculino";"Superior completo";"Não";"Não uso";"Nunca";"Não uso";"Discordo";"Concordo";"Neutro";"Não";"Não";"Não";"Sim";"Android";"Concordo"
"05/09/2026 13:02:00";"R0867";"respondente0867@example.invalid";"60";"3";"2,2";"7,4";"9";"11";"286,42";"16";"8,1";"6";"Feminino";"Superior completo";"Sim";"Gemini";"Às vezes";"Trabalho";"Neutro";"Concordo totalmente";"Concordo";"Não";"Não";"Sim";"Não";"iOS";"Concordo totalmente"
"05/09/2026 13:09:00";"R0868";"respondente0868@example.invalid";"24";"8";"5,9";"9,7";"2";"10";"287,79";"23";"9,8";"1";"Masculino";"Pós-graduação";"Sim";"Copilot";"Sempre";"Estudo";"Concordo";"Discordo";"Concordo totalmente";"Não";"Não";"Sim";"Não";"Android";"Neutro"
"05/09/2026 13:16:00";"R0869";"respondente0869@example.invalid";"31";"5";"9,6";"12";"5";"1";"289,16";"11";"11,5";"4";"Outro/Prefiro não dizer";"Ensino Médio";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Concordo";"Discordo";"Não";"Sim";"Não";"Sim";"iOS";"Concordo"
"05/09/2026 13:23:00";"R0870";"respondente0870@example.invalid";"38";"2";"13,3";"2,2";"8";"6";"290,53";"27";"1,1";"7";"Masculino";"Superior completo";"Sim";"ChatGPT";"Raramente";"Lazer";"Concordo totalmente";"Neutro";"Concordo";"Não";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 13:30:00";"R0871";"respondente0871@example.invalid";"45";"7";"17";"4,5";"1";"11";"291,9";"15";"2,8";"2";"Feminino";"Pós-graduação";"Sim";"Perplexity";"Frequentemente";"Trabalho";"Neutro";"Concordo";"Neutro";"Não";"Não";"Sim";"Não";"Outro";"Concordo"
"05/09/2026 13:37:00";"R0872";"respondente0872@example.invalid";"52";"4";"20,7";"6,8";"4";"16";"293,27";"45";"4,5";"5";"Masculino";"Superior completo";"Não";"Não uso";"Nunca";"Não uso";"Neutro";"Discordo";"Concordo";"Não";"Não";"Não";"Sim";"Android";"Neutro"
"05/09/2026 13:44:00";"R0873";"respondente0873@example.invalid";"59";"1";"2,9";"9,1";"7";"1";"294,64";"39";"6,2";"0";"Feminino";"Superior incompleto";"Sim";"ChatGPT";"Às vezes";"Estudo";"Concordo";"Concordo totalmente";"Concordo totalmente";"Não";"Não";"Sim";"Sim";"iOS";"Concordo"
"05/09/2026 13:51:00";"R0874";"respondente0874@example.invalid";"23";"6";"6,6";"11,4";"10";"11";;"14";"7,9";"3";"Masculino";"Superior incompleto";"Sim";"Gemini";"Sempre";"Outro";"Concordo totalmente";"Neutro";"Concordo";"Sim";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 13:58:00";"R0875";"respondente0875@example.invalid";"30";"3";"10,3";"1,6";"3";"11";"297,38";"19";"9,6";"6";"Feminino";"Pós-graduação";"Sim";"Copilot";"Frequentemente";"Lazer";"Discordo";"Concordo";"Neutro";"Não";"Não";"Sim";"Não";"iOS";"Concordo"
"05/09/2026 14:05:00";"R0876";"respondente0876@example.invalid";"37";"8";"14";"3,9";"6";"16";"298,75";"30";"11,3";"1";"Outro/Prefiro não dizer";"Ensino Fundamental";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Discordo";"Discordo";"Não";"Sim";"Não";"Não";"Android";"Discordo"
"05/09/2026 14:12:00";"R0877";"respondente0877@example.invalid";"44";"5";"17,7";"6,2";"9";"1";"0,12";"8";"0,9";"4";"Feminino";"Ensino Médio";"Sim";"ChatGPT";"Frequentemente";"Estudo";"Concordo";"Neutro";"Concordo";"Não";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 14:19:00";"R0878";"respondente0878@example.invalid";"51";"2";"21,4";"8,5";"2";"6";"1,49";"38";"2,6";"7";"Masculino";"Superior completo";"Não";"Não uso";"Nunca";"Não uso";"Discordo";"Concordo";"Neutro";"Não";"Não";"Não";"Sim";"Android";"Concordo"
"05/09/2026 14:26:00";"R0879";"respondente0879@example.invalid";"58";"7";"3,6";"10,8";"5";"11";"2,86";"17";"4,3";"2";"Feminino";"Superior completo";"Sim";"Gemini";"Às vezes";"Trabalho";"Neutro";"Concordo totalmente";"Concordo";"Não";"Não";"Sim";"Não";"iOS";"Concordo totalmente"
"05/09/2026 14:33:00";"R0880";"respondente0880@example.invalid";"22";"4";"7,3";"1";"8";"4";"4,23";"18";"6";"5";"Masculino";"Pós-graduação";"Sim";"Copilot";"Sempre";"Estudo";"Concordo";"Discordo";"Concordo totalmente";"Não";"Não";"Sim";"Não";"Android";"Neutro"
"05/09/2026 14:40:00";"R0881";"respondente0881@example.invalid";"29";"1";"11";"3,3";"1";"12";"5,6";"13";"7,7";"0";"Outro/Prefiro não dizer";"Ensino Médio";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Concordo";"Discordo";"Não";"Não";"Não";"Sim";"iOS";"Concordo"
"05/09/2026 14:47:00";"R0882";"respondente0882@example.invalid";"36";"6";"14,7";"5,6";"4";"6";"6,97";"24";"9,4";"3";"Masculino";"Superior completo";"Sim";"ChatGPT";"Raramente";"Lazer";"Concordo totalmente";"Neutro";"Concordo";"Não";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 14:54:00";"R0883";"respondente0883@example.invalid";"43";"3";"18,4";"7,9";"7";"11";"8,34";"17";"11,1";"6";"Feminino";"Pós-graduação";"Sim";"Perplexity";"Frequentemente";"Trabalho";"Neutro";"Concordo";"Neutro";"Não";"Sim";"Sim";"Não";"Outro";"Concordo"
"05/09/2026 15:01:00";"R0884";"respondente0884@example.invalid";"50";"8";"22,1";"10,2";"10";"16";"9,71";"43";"0,7";"1";"Masculino";"Superior completo";"Não";"Não uso";"Nunca";"Não uso";"Neutro";"Discordo";"Concordo";"Não";"Não";"Não";"Sim";"Android";"Neutro"
"05/09/2026 15:08:00";"R0885";"respondente0885@example.invalid";"57";"5";"4,3";"0,4";"3";"1";"11,08";"5";"2,4";"4";"Feminino";"Superior incompleto";"Sim";"ChatGPT";"Às vezes";"Estudo";"Concordo";"Concordo totalmente";"Concordo totalmente";"Não";"Não";"Sim";"Sim";"iOS";"Concordo"
"05/09/2026 15:15:00";"R0886";"respondente0886@example.invalid";"21";"2";"8";"2,7";"6";"4";"12,45";"12";"4,1";"7";"Masculino";"Superior incompleto";"Sim";"Gemini";"Sempre";"Outro";"Concordo totalmente";"Neutro";"Concordo";"Sim";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 15:22:00";"R0887";"respondente0887@example.invalid";"28";"7";"11,7";"5";"9";"3";"13,82";"22";"5,8";"2";"Feminino";"Pós-graduação";"Sim";"Copilot";"Frequentemente";"Lazer";"Discordo";"Concordo";"Neutro";"Não";"Não";"Sim";"Não";"iOS";"Concordo"
"05/09/2026 15:29:00";"R0888";"respondente0888@example.invalid";"35";"4";"15,4";"7,3";"2";"16";"15,19";"12";"7,5";"5";"Outro/Prefiro não dizer";"Ensino Fundamental";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Discordo";"Discordo";"Não";"Não";"Não";"Não";"Android";"Discordo"
"05/09/2026 15:36:00";"R0889";"respondente0889@example.invalid";"42";"1";"19,1";"9,6";"5";"1";"16,56";"5";"9,2";"0";"Feminino";"Ensino Médio";"Sim";"ChatGPT";"Frequentemente";"Estudo";"Concordo";"Neutro";"Concordo";"Não";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 15:43:00";"R0890";"respondente0890@example.invalid";"49";"6";"22,8";"11,9";"8";"6";"17,93";"16";"10,9";"3";"Masculino";"Superior completo";"Não";"Não uso";"Nunca";"Não uso";"Discordo";"Concordo";"Neutro";"Não";"Sim";"Não";"Sim";"Android";"Concordo"
"05/09/2026 15:50:00";"R0891";"respondente0891@example.invalid";"56";"3";"5";"2,1";"1";"11";"19,3";"54";"0,5";"6";"Feminino";"Superior completo";"Sim";"Gemini";"Às vezes";"Trabalho";"Neutro";"Concordo totalmente";"Concordo";"Não";"Não";"Sim";"Não";"iOS";"Concordo totalmente"
"05/09/2026 15:57:00";"R0892";"respondente0892@example.invalid";"20";"8";"8,7";"4,4";"4";"6";"20,67";"11";"2,2";"1";"Masculino";"Pós-graduação";"Sim";"Copilot";"Sempre";"Estudo";"Concordo";"Discordo";"Concordo totalmente";"Não";"Não";"Sim";"Não";"Android";"Neutro"
"05/09/2026 16:04:00";"R0893";"respondente0893@example.invalid";"27";"5";"12,4";"6,7";"7";"7";"22,04";"5";"3,9";"4";"Outro/Prefiro não dizer";"Ensino Médio";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Concordo";"Discordo";"Não";"Não";"Não";"Sim";"iOS";"Concordo"
"05/09/2026 16:11:00";"R0894";"respondente0894@example.invalid";"34";"2";"16,1";"9";"10";"6";"23,41";"26";"5,6";"7";"Masculino";"Superior completo";"Sim";"ChatGPT";"Raramente";"Lazer";"Concordo totalmente";"Neutro";"Concordo";"Não";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 16:18:00";"R0895";"respondente0895@example.invalid";"41";"7";"19,8";"11,3";"3";"11";"24,78";"11";"7,3";"2";"Feminino";"Pós-graduação";"Sim";"Perplexity";"Frequentemente";"Trabalho";"Neutro";"Concordo";"Neutro";"Não";"Não";"Sim";"Não";"Outro";"Concordo"
"05/09/2026 16:25:00";"R0896";"respondente0896@example.invalid";"48";"4";"2";"1,5";"6";"16";"26,15";"46";"9";"5";"Masculino";"Superior completo";"Não";"Não uso";"Nunca";"Não uso";"Neutro";"Discordo";"Concordo";"Não";"Não";"Não";"Sim";"Android";"Neutro"
"05/09/2026 16:32:00";"R0897";"respondente0897@example.invalid";"55";"1";"5,7";"3,8";"9";"1";"27,52";"11";"10,7";"0";"Feminino";"Superior incompleto";"Sim";"ChatGPT";"Às vezes";"Estudo";"Concordo";"Concordo totalmente";"Concordo totalmente";"Não";"Sim";"Sim";"Sim";"iOS";"Concordo"
"05/09/2026 16:39:00";"R0898";"respondente0898@example.invalid";"19";"6";"9,4";"6,1";"2";"4";"28,89";"16";"0,3";"3";"Masculino";"Superior incompleto";"Sim";"Gemini";"Sempre";"Outro";"Concordo totalmente";"Neutro";"Concordo";"Sim";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 16:46:00";"R0899";"respondente0899@example.invalid";"26";"3";"13,1";"8,4";"5";"11";"30,26";"13";"2";"6";"Feminino";"Pós-graduação";"Sim";"Copilot";"Frequentemente";"Lazer";"Discordo";"Concordo";"Neutro";"Não";"Não";"Sim";"Não";"iOS";"Concordo"
"05/09/2026 16:53:00";"R0900";"respondente0900@example.invalid";"33";"8";"16,8";"10,7";"8";"16";"31,63";"10";"3,7";"1";"Outro/Prefiro não dizer";"Ensino Fundamental";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Discordo";"Discordo";"Não";"Não";"Não";"Não";"Android";"Discordo"
"05/09/2026 17:00:00";"R0901";"respondente0901@example.invalid";"40";"5";"20,5";"0,9";"1";"1";"33";"35";"5,4";"4";"Feminino";"Ensino Médio";"Sim";"ChatGPT";"Frequentemente";"Estudo";"Concordo";"Neutro";"Concordo";"Não";"Não";"Sim";"Não";"Android";"Concordo totalmente"
"05/09/2026 17:07:00";"R0902";"respondente0902@example.invalid";"47";"2";"2,7";"3,2";"4";"6";"34,37";"46";"7,1";"7";"Masculino";"Superior completo";"Não";"Não uso";"Nunca";"Não uso";"Discordo";"Concordo";"Neutro";"Não";"Não";"Não";"Sim";"Android";"Concordo"
"05/09/2026 17:14:00";"R0903";"respondente0903@example.invalid";"54";"7";"6,4";"5,5";"7";"11";"35,74";"29";"8,8";"2";"Feminino";"Superior completo";"Sim";"Gemini";"Às vezes";"Trabalho";"Neutro";"Concordo totalmente";"Concordo";"Não";"Não";"Sim";"Não";"iOS";"Concordo totalmente"
"05/09/2026 17:21:00";"R0904";"respondente0904@example.invalid";"18";"4";"10,1";"7,8";"10";"4";"37,11";"6";"10,5";"5";"Masculino";"Pós-graduação";"Sim";"Copilot";"Sempre";"Estudo";"Concordo";"Discordo";"Concordo totalmente";"Não";"Sim";"Sim";"Não";"Android";"Neutro"
"05/09/2026 17:28:00";"R0905";"respondente0905@example.invalid";"25";"1";"13,8";"10,1";"3";"6";"38,48";"9";"0,1";"0";"Outro/Prefiro não dizer";"Ensino Médio";"Não";"Não uso";"Nunca";"Não uso";"Discordo totalmente";"Concordo";"Discordo";"Não";;"Não";"Sim";"iOS";"Concordo"
"05/09/2026 17:35:00";"R0906";"respondente0906@example.invalid";"32";"6";"17,5";"0,3";"6";"6";"39,85";"24";"1,8";"3";"Masculino";"Superior completo";"Sim";"ChatGPT";"Raramente";"Lazer";"Concordo totalmente";"Neutro";"Concordo";"Não";"Não";"Sim";"Não";"Android";"Concordo totalmente"
